 time            v(d_p)          v(d_n)          v(x1.gclk_b)   
 1.13587000e-07  1.19999995e+00  5.97191814e-08  1.19993848e+00 
 1.13589000e-07  1.19999995e+00  5.93640366e-08  1.19994228e+00 
 1.13591000e-07  1.19999995e+00  5.90858097e-08  1.19994602e+00 
 1.13593000e-07  1.19999995e+00  5.88923161e-08  1.19994947e+00 
 1.13595000e-07  1.19999995e+00  5.87840112e-08  1.19995254e+00 
 1.13597000e-07  1.19999995e+00  5.87536732e-08  1.19995519e+00 
 1.13599000e-07  1.19999995e+00  5.87880528e-08  1.19995746e+00 
 1.13601000e-07  1.19999995e+00  5.88701323e-08  1.19995940e+00 
 1.13603000e-07  1.19999995e+00  5.89823126e-08  1.19996104e+00 
 1.13605000e-07  1.19999995e+00  5.91090571e-08  1.19996242e+00 
 1.13607000e-07  1.19999995e+00  5.92384624e-08  1.19996361e+00 
 1.13609000e-07  1.19999995e+00  5.93618148e-08  1.19996466e+00 
 1.13611000e-07  1.19999995e+00  5.94728140e-08  1.19996562e+00 
 1.13613000e-07  1.19999995e+00  5.95669378e-08  1.19996654e+00 
 1.13615000e-07  1.19999995e+00  5.96416500e-08  1.19996742e+00 
 1.13617000e-07  1.19999995e+00  5.96963248e-08  1.19996829e+00 
 1.13619000e-07  1.19999995e+00  5.97321462e-08  1.19996912e+00 
 1.13621000e-07  1.19999995e+00  5.97514764e-08  1.19996993e+00 
 1.13623000e-07  1.19999995e+00  5.97574340e-08  1.19997068e+00 
 1.13625000e-07  1.19999995e+00  5.97533097e-08  1.19997138e+00 
 1.13627000e-07  1.19999995e+00  5.97423972e-08  1.19997203e+00 
 1.13629000e-07  1.19999995e+00  5.97278287e-08  1.19997263e+00 
 1.13631000e-07  1.19999995e+00  5.97130174e-08  1.19997324e+00 
 1.13633000e-07  1.19999995e+00  5.97018888e-08  1.19997393e+00 
 1.13635000e-07  1.19999995e+00  5.96981785e-08  1.19997488e+00 
 1.13637000e-07  1.19999995e+00  5.97026947e-08  1.19997625e+00 
 1.13639000e-07  1.19999995e+00  5.97115484e-08  1.19997821e+00 
 1.13641000e-07  1.19999995e+00  5.97177297e-08  1.19998083e+00 
 1.13643000e-07  1.19999995e+00  5.97149892e-08  1.19998415e+00 
 1.13645000e-07  1.19999995e+00  5.97003989e-08  1.19998816e+00 
 1.13647000e-07  1.19999995e+00  5.96748557e-08  1.19999285e+00 
 1.13649000e-07  1.19999995e+00  5.96418415e-08  1.19999821e+00 
 1.13651000e-07  1.19999995e+00  5.96059185e-08  1.20000425e+00 
 1.13653000e-07  1.19999995e+00  5.95712719e-08  1.20001100e+00 
 1.13655000e-07  1.19999995e+00  5.95409931e-08  1.20001849e+00 
 1.13657000e-07  1.19999995e+00  5.95165888e-08  1.20002678e+00 
 1.13659000e-07  1.19999995e+00  5.94963716e-08  1.20003587e+00 
 1.13661000e-07  1.19999995e+00  5.94694607e-08  1.20004554e+00 
 1.13663000e-07  1.19999995e+00  5.94148013e-08  1.20005520e+00 
 1.13665000e-07  1.19999995e+00  5.93219338e-08  1.20006410e+00 
 1.13667000e-07  1.19999995e+00  5.92098226e-08  1.20007169e+00 
 1.13669000e-07  1.19999995e+00  5.91128150e-08  1.20007774e+00 
 1.13671000e-07  1.19999995e+00  5.90579295e-08  1.20008222e+00 
 1.13673000e-07  1.19999995e+00  5.90567185e-08  1.20008523e+00 
 1.13675000e-07  1.19999995e+00  5.91075069e-08  1.20008696e+00 
 1.13677000e-07  1.19999995e+00  5.92007945e-08  1.20008765e+00 
 1.13679000e-07  1.19999995e+00  5.93235797e-08  1.20008761e+00 
 1.13681000e-07  1.19999995e+00  5.94608575e-08  1.20008715e+00 
 1.13683000e-07  1.19999995e+00  5.95930207e-08  1.20008646e+00 
 1.13685000e-07  1.19999995e+00  5.96875911e-08  1.20008531e+00 
 1.13687000e-07  1.19999995e+00  5.96909697e-08  1.20008254e+00 
 1.13689000e-07  1.19999995e+00  5.95484356e-08  1.20007598e+00 
 1.13691000e-07  1.19999995e+00  5.92536258e-08  1.20006310e+00 
 1.13693000e-07  1.19999995e+00  5.88419905e-08  1.20004112e+00 
 1.13695000e-07  1.19999995e+00  5.83359880e-08  1.20000645e+00 
 1.13697000e-07  1.19999995e+00  5.77439429e-08  1.19995463e+00 
 1.13699000e-07  1.19999995e+00  5.70953930e-08  1.19988079e+00 
 1.13701000e-07  1.19999995e+00  5.64555347e-08  1.19978014e+00 
 1.13703000e-07  1.19999995e+00  5.59133371e-08  1.19964846e+00 
 1.13705000e-07  1.19999995e+00  5.55517904e-08  1.19948209e+00 
 1.13707000e-07  1.19999995e+00  5.54505811e-08  1.19927857e+00 
 1.13709000e-07  1.19999995e+00  5.59070724e-08  1.19904206e+00 
 1.13711000e-07  1.19999995e+00  5.73938419e-08  1.19878586e+00 
 1.13713000e-07  1.19999995e+00  5.97992388e-08  1.19852125e+00 
 1.13715000e-07  1.19999995e+00  6.24483238e-08  1.19825394e+00 
 1.13717000e-07  1.19999995e+00  6.46614371e-08  1.19798495e+00 
 1.13719000e-07  1.19999995e+00  6.59632390e-08  1.19771170e+00 
 1.13721000e-07  1.19999995e+00  6.62099860e-08  1.19742984e+00 
 1.13723000e-07  1.19999995e+00  6.58772110e-08  1.19714270e+00 
 1.13725000e-07  1.19999995e+00  6.67913958e-08  1.19688572e+00 
 1.13727000e-07  1.19999996e+00  7.14871227e-08  1.19673537e+00 
 1.13729000e-07  1.19999996e+00  8.10579387e-08  1.19678821e+00 
 1.13731000e-07  1.19999996e+00  9.47197378e-08  1.19714870e+00 
 1.13733000e-07  1.19999996e+00  1.10695330e-07  1.19792445e+00 
 1.13735000e-07  1.19999996e+00  1.26819647e-07  1.19922152e+00 
 1.13737000e-07  1.19999996e+00  1.40089401e-07  1.20111916e+00 
 1.13739000e-07  1.19999996e+00  1.45179783e-07  1.20361498e+00 
 1.13741000e-07  1.19999995e+00  1.37518306e-07  1.20664141e+00 
 1.13743000e-07  1.19999995e+00  1.16611078e-07  1.21010239e+00 
 1.13745000e-07  1.19999994e+00  8.49586849e-08  1.21388443e+00 
 1.13747000e-07  1.19999994e+00  4.69393578e-08  1.21787227e+00 
 1.13749000e-07  1.19999994e+00  7.94452717e-09  1.22196584e+00 
 1.13751000e-07  1.19999994e+00 -2.65459261e-08  1.22609401e+00 
 1.13753000e-07  1.19999994e+00 -5.20402559e-08  1.23021802e+00 
 1.13755000e-07  1.19999995e+00 -6.61275201e-08  1.23432236e+00 
 1.13757000e-07  1.19999995e+00 -6.97468753e-08  1.23838086e+00 
 1.13759000e-07  1.19999995e+00 -6.87354890e-08  1.24228824e+00 
 1.13761000e-07  1.19999995e+00 -7.19926885e-08  1.24582388e+00 
 1.13763000e-07  1.19999995e+00 -8.53760253e-08  1.24869850e+00 
 1.13765000e-07  1.19999994e+00 -1.10795677e-07  1.25055723e+00 
 1.13767000e-07  1.19999994e+00 -1.49157005e-07  1.25095160e+00 
 1.13769000e-07  1.19999993e+00 -1.99346831e-07  1.24935998e+00 
 1.13771000e-07  1.19999993e+00 -2.56633555e-07  1.24523152e+00 
 1.13773000e-07  1.19999993e+00 -3.13340401e-07  1.23802075e+00 
 1.13775000e-07  1.19999993e+00 -3.61039056e-07  1.22720437e+00 
 1.13777000e-07  1.19999993e+00 -3.92137139e-07  1.21229746e+00 
 1.13779000e-07  1.19999993e+00 -3.96332972e-07  1.19296556e+00 
 1.13781000e-07  1.19999994e+00 -3.56573085e-07  1.16919830e+00 
 1.13783000e-07  1.19999995e+00 -2.60700310e-07  1.14123997e+00 
 1.13785000e-07  1.19999997e+00 -1.12276867e-07  1.10944900e+00 
 1.13787000e-07  1.19999998e+00  7.29464192e-08  1.07422680e+00 
 1.13789000e-07  1.19999998e+00  2.74068271e-07  1.03598822e+00 
 1.13791000e-07  1.19999998e+00  4.70838139e-07  9.95142766e-01 
 1.13793000e-07  1.19999997e+00  6.47112709e-07  9.52099426e-01 
 1.13795000e-07  1.19999996e+00  7.93863548e-07  9.07305620e-01 
 1.13797000e-07  1.19999995e+00  9.11443352e-07  8.61336725e-01 
 1.13799000e-07  1.19999994e+00  1.00354161e-06  8.14868038e-01 
 1.13801000e-07  1.19999994e+00  1.05988205e-06  7.68350544e-01 
 1.13803000e-07  1.19999997e+00  1.06219426e-06  7.21914567e-01 
 1.13805000e-07  1.20000004e+00  1.00862722e-06  6.75614676e-01 
 1.13807000e-07  1.20000014e+00  9.14463489e-07  6.29562807e-01 
 1.13809000e-07  1.20000027e+00  8.00099925e-07  5.83940138e-01 
 1.13811000e-07  1.20000043e+00  6.82325865e-07  5.38966639e-01 
 1.13813000e-07  1.20000063e+00  5.69213815e-07  4.94856834e-01 
 1.13815000e-07  1.20000087e+00  4.57947763e-07  4.51747226e-01 
 1.13817000e-07  1.20000115e+00  3.38508524e-07  4.09713586e-01 
 1.13819000e-07  1.20000136e+00  2.12025833e-07  3.69204377e-01 
 1.13821000e-07  1.20000140e+00  8.67592105e-08  3.31149668e-01 
 1.13823000e-07  1.20000123e+00 -4.86587702e-08  2.96233995e-01 
 1.13825000e-07  1.20000089e+00 -2.03855067e-07  2.64722377e-01 
 1.13827000e-07  1.20000042e+00 -3.67028194e-07  2.36674782e-01 
 1.13829000e-07  1.19999984e+00 -5.20118239e-07  2.12014198e-01 
 1.13831000e-07  1.19999921e+00 -6.47719811e-07  1.90568504e-01 
 1.13833000e-07  1.19999852e+00 -7.41831989e-07  1.72067990e-01 
 1.13835000e-07  1.19999782e+00 -8.00610318e-07  1.56167365e-01 
 1.13837000e-07  1.19999713e+00 -8.27043672e-07  1.42438979e-01 
 1.13839000e-07  1.19999659e+00 -8.26442172e-07  1.30391186e-01 
 1.13841000e-07  1.19999638e+00 -8.02709872e-07  1.19529010e-01 
 1.13843000e-07  1.19999660e+00 -7.54561012e-07  1.09500931e-01 
 1.13845000e-07  1.19999722e+00 -6.78048596e-07  1.00167882e-01 
 1.13847000e-07  1.19999807e+00 -5.73256524e-07  9.15540309e-02 
 1.13849000e-07  1.19999899e+00 -4.47160625e-07  8.37418244e-02 
 1.13851000e-07  1.19999985e+00 -3.12412944e-07  7.67780251e-02 
 1.13853000e-07  1.20000056e+00 -1.82503384e-07  7.06331106e-02 
 1.13855000e-07  1.20000109e+00 -6.72855440e-08  6.52199695e-02 
 1.13857000e-07  1.20000144e+00  2.83435070e-08  6.04243538e-02 
 1.13859000e-07  1.20000162e+00  1.04023410e-07  5.61372180e-02 
 1.13861000e-07  1.20000168e+00  1.62622523e-07  5.22790003e-02 
 1.13863000e-07  1.20000164e+00  2.07630672e-07  4.87995265e-02 
 1.13865000e-07  1.20000153e+00  2.39081803e-07  4.55880949e-02 
 1.13867000e-07  1.20000138e+00  2.55986844e-07  4.24759439e-02 
 1.13869000e-07  1.20000121e+00  2.63496895e-07  3.93891864e-02 
 1.13871000e-07  1.20000104e+00  2.67675173e-07  3.63304668e-02 
 1.13873000e-07  1.20000087e+00  2.71061231e-07  3.33299281e-02 
 1.13875000e-07  1.20000071e+00  2.74155740e-07  3.04248215e-02 
 1.13877000e-07  1.20000056e+00  2.76524864e-07  2.76549002e-02 
 1.13879000e-07  1.20000043e+00  2.77547351e-07  2.50526112e-02 
 1.13881000e-07  1.20000031e+00  2.76233357e-07  2.26362508e-02 
 1.13883000e-07  1.20000021e+00  2.71825945e-07  2.04112187e-02 
 1.13885000e-07  1.20000012e+00  2.64039939e-07  1.83780085e-02 
 1.13887000e-07  1.20000005e+00  2.53123006e-07  1.65353931e-02 
 1.13889000e-07  1.19999998e+00  2.39618650e-07  1.48837138e-02 
 1.13891000e-07  1.19999993e+00  2.25157618e-07  1.34510606e-02 
 1.13893000e-07  1.19999989e+00  2.12105643e-07  1.23106318e-02 
 1.13895000e-07  1.19999986e+00  2.00469700e-07  1.15235271e-02 
 1.13897000e-07  1.19999984e+00  1.87589985e-07  1.10952116e-02 
 1.13899000e-07  1.19999982e+00  1.70179729e-07  1.09559079e-02 
 1.13901000e-07  1.19999980e+00  1.45985081e-07  1.09664774e-02 
 1.13903000e-07  1.19999979e+00  1.16344881e-07  1.09781534e-02 
 1.13905000e-07  1.19999978e+00  8.57884156e-08  1.08824564e-02 
 1.13907000e-07  1.19999978e+00  5.95961033e-08  1.06300690e-02 
 1.13909000e-07  1.19999978e+00  4.14044821e-08  1.02181579e-02 
 1.13911000e-07  1.19999978e+00  3.23429881e-08  9.67246162e-03 
 1.13913000e-07  1.19999979e+00  3.14156276e-08  9.02987365e-03 
 1.13915000e-07  1.19999980e+00  3.63944895e-08  8.32876186e-03 
 1.13917000e-07  1.19999981e+00  4.47083571e-08  7.60278841e-03 
 1.13919000e-07  1.19999982e+00  5.40386702e-08  6.87924256e-03 
 1.13921000e-07  1.19999983e+00  6.26375885e-08  6.17828156e-03 
 1.13923000e-07  1.19999983e+00  6.94028290e-08  5.51393449e-03 
 1.13925000e-07  1.19999984e+00  7.38187234e-08  4.89483591e-03 
 1.13927000e-07  1.19999985e+00  7.58273974e-08  4.32560504e-03 
 1.13929000e-07  1.19999985e+00  7.56781010e-08  3.80764953e-03 
 1.13931000e-07  1.19999986e+00  7.38003185e-08  3.34027760e-03 
 1.13933000e-07  1.19999987e+00  7.06875754e-08  2.92122450e-03 
 1.13935000e-07  1.19999987e+00  6.68310956e-08  2.54739044e-03 
 1.13937000e-07  1.19999988e+00  6.26603779e-08  2.21509234e-03 
 1.13939000e-07  1.19999988e+00  5.85317910e-08  1.92055267e-03 
 1.13941000e-07  1.19999989e+00  5.47060188e-08  1.65994366e-03 
 1.13943000e-07  1.19999990e+00  5.13647003e-08  1.42968027e-03 
 1.13945000e-07  1.19999990e+00  4.86063100e-08  1.22635497e-03 
 1.13947000e-07  1.19999991e+00  4.64738891e-08  1.04693163e-03 
 1.13949000e-07  1.19999991e+00  4.49548470e-08  8.88606752e-04 
 1.13951000e-07  1.19999992e+00  4.40096040e-08  7.48961000e-04 
 1.13953000e-07  1.19999992e+00  4.35685966e-08  6.25786167e-04 
 1.13955000e-07  1.19999993e+00  4.35563437e-08  5.17195809e-04 
 1.13957000e-07  1.19999993e+00  4.38866719e-08  4.21433405e-04 
 1.13959000e-07  1.19999993e+00  4.44861174e-08  3.37059023e-04 
 1.13961000e-07  1.19999994e+00  4.52842605e-08  2.62859808e-04 
 1.13963000e-07  1.19999994e+00  4.62210815e-08  1.97881203e-04 
 1.13965000e-07  1.19999994e+00  4.72315131e-08  1.41111781e-04 
 1.13967000e-07  1.19999994e+00  4.82654297e-08  9.15926306e-05 
 1.13969000e-07  1.19999994e+00  4.92808900e-08  4.83170822e-05 
 1.13971000e-07  1.19999995e+00  5.02557965e-08  1.04131974e-05 
 1.13973000e-07  1.19999995e+00  5.11729212e-08 -2.29725373e-05 
 1.13975000e-07  1.19999995e+00  5.20280633e-08 -5.24946793e-05 
 1.13977000e-07  1.19999995e+00  5.28169767e-08 -7.86610691e-05 
 1.13979000e-07  1.19999995e+00  5.35455493e-08 -1.01593005e-04 
 1.13981000e-07  1.19999995e+00  5.42201469e-08 -1.21052489e-04 
 1.13983000e-07  1.19999995e+00  5.48626717e-08 -1.36110577e-04 
 1.13985000e-07  1.19999996e+00  5.55055339e-08 -1.45092961e-04 
 1.13987000e-07  1.19999996e+00  5.61765197e-08 -1.46007673e-04 
 1.13989000e-07  1.19999996e+00  5.68230443e-08 -1.38264628e-04 
 1.13991000e-07  1.19999996e+00  5.73241532e-08 -1.23293157e-04 
 1.13993000e-07  1.19999996e+00  5.75942962e-08 -1.03275404e-04 
 1.13995000e-07  1.19999996e+00  5.76567212e-08 -7.95338699e-05 
 1.13997000e-07  1.19999996e+00  5.75945845e-08 -5.24780976e-05 
 1.13998500e-07  1.19999996e+00  5.75206702e-08 -2.99502988e-05 
 1.14000000e-07  1.19999996e+00  5.74550597e-08 -5.49981171e-06 
 1.14000200e-07  1.19999996e+00  5.74524276e-08 -1.96595174e-06 
 1.14000600e-07  1.19999996e+00  5.74508505e-08  5.19246527e-06 
 1.14001400e-07  1.19999996e+00  5.74427608e-08  1.96694447e-05 
 1.14003000e-07  1.19999996e+00  5.73824181e-08  4.87584395e-05 
 1.14005000e-07  1.19999996e+00  5.72750634e-08  8.41586829e-05 
 1.14007000e-07  1.19999996e+00  5.71092874e-08  1.14848567e-04 
 1.14009000e-07  1.19999996e+00  5.68292164e-08  1.34978680e-04 
 1.14011000e-07  1.19999996e+00  5.64873946e-08  1.39326343e-04 
 1.14013000e-07  1.19999996e+00  5.63205862e-08  1.27612419e-04 
 1.14015000e-07  1.19999996e+00  5.66185559e-08  1.05827317e-04 
 1.14017000e-07  1.19999996e+00  5.74732945e-08  8.31576907e-05 
 1.14019000e-07  1.19999996e+00  5.86814341e-08  6.72652690e-05 
 1.14021000e-07  1.19999996e+00  5.98642322e-08  6.15421816e-05 
 1.14023000e-07  1.19999996e+00  6.06841629e-08  6.51968377e-05 
 1.14025000e-07  1.19999996e+00  6.09846167e-08  7.50510281e-05 
 1.14027000e-07  1.19999996e+00  6.08021150e-08  8.73208086e-05 
 1.14028500e-07  1.19999996e+00  6.04343577e-08  9.61610301e-05 
 1.14030000e-07  1.19999996e+00  5.99688618e-08  1.03526017e-04 
 1.14030200e-07  1.19999996e+00  5.98998028e-08  1.04256768e-04 
 1.14030600e-07  1.19999996e+00  5.97597489e-08  1.05625301e-04 
 1.14031400e-07  1.19999996e+00  5.94942528e-08  1.08074399e-04 
 1.14033000e-07  1.19999996e+00  5.90557946e-08  1.11746467e-04 
 1.14035000e-07  1.19999996e+00  5.86389241e-08  1.13150083e-04 
 1.14037000e-07  1.19999996e+00  5.83702859e-08  1.10887689e-04 
 1.14039000e-07  1.19999996e+00  5.82666432e-08  1.05560754e-04 
 1.14041000e-07  1.19999996e+00  5.83080648e-08  9.80358604e-05 
 1.14043000e-07  1.19999996e+00  5.84530979e-08  8.91279682e-05 
 1.14045000e-07  1.19999996e+00  5.86514481e-08  7.95200975e-05 
 1.14047000e-07  1.19999996e+00  5.88612324e-08  6.97330741e-05 
 1.14049000e-07  1.19999996e+00  5.90509475e-08  6.01456561e-05 
 1.14051000e-07  1.19999996e+00  5.92031371e-08  5.10145175e-05 
 1.14053000e-07  1.19999996e+00  5.93102930e-08  4.25038618e-05 
 1.14055000e-07  1.19999996e+00  5.93737094e-08  3.47098539e-05 
 1.14057000e-07  1.19999996e+00  5.93991374e-08  2.76807189e-05 
 1.14059000e-07  1.19999996e+00  5.93950219e-08  2.14271293e-05 
 1.14061000e-07  1.19999996e+00  5.93698596e-08  1.59266006e-05 
 1.14063000e-07  1.19999996e+00  5.93317561e-08  1.11316544e-05 
 1.14065000e-07  1.19999996e+00  5.92877505e-08  6.98079537e-06 
 1.14067000e-07  1.19999996e+00  5.92438226e-08  3.40943761e-06 
 1.14069000e-07  1.19999996e+00  5.92045229e-08  3.56089331e-07 
 1.14071000e-07  1.19999996e+00  5.91729282e-08 -2.23483389e-06 
 1.14073000e-07  1.19999996e+00  5.91506717e-08 -4.41312411e-06 
 1.14075000e-07  1.19999996e+00  5.91381474e-08 -6.22411169e-06 
 1.14077000e-07  1.19999996e+00  5.91348388e-08 -7.71034759e-06 
 1.14079000e-07  1.19999996e+00  5.91395736e-08 -8.91409599e-06 
 1.14081000e-07  1.19999996e+00  5.91507245e-08 -9.88277991e-06 
 1.14083000e-07  1.19999996e+00  5.91660451e-08 -1.06843226e-05 
 1.14085000e-07  1.19999996e+00  5.91831665e-08 -1.14136672e-05 
 1.14087000e-07  1.19999996e+00  5.92017913e-08 -1.21459251e-05 
 1.14089000e-07  1.19999996e+00  5.92240048e-08 -1.28942176e-05 
 1.14091000e-07  1.19999996e+00  5.92510960e-08 -1.36309009e-05 
 1.14093000e-07  1.19999996e+00  5.92822398e-08 -1.43168828e-05 
 1.14095000e-07  1.19999996e+00  5.93152836e-08 -1.49162064e-05 
 1.14097000e-07  1.19999996e+00  5.93478367e-08 -1.53995662e-05 
 1.14099000e-07  1.19999996e+00  5.93778928e-08 -1.57458314e-05 
 1.14101000e-07  1.19999996e+00  5.94040663e-08 -1.59421591e-05 
 1.14103000e-07  1.19999996e+00  5.94254670e-08 -1.59882757e-05 
 1.14105000e-07  1.19999995e+00  5.94413430e-08 -1.59071827e-05 
 1.14107000e-07  1.19999995e+00  5.94505958e-08 -1.57670485e-05 
 1.14109000e-07  1.19999995e+00  5.94529379e-08 -1.56689339e-05 
 1.14111000e-07  1.19999995e+00  5.94524107e-08 -1.56458510e-05 
 1.14113000e-07  1.19999995e+00  5.94551072e-08 -1.56322034e-05 
 1.14115000e-07  1.19999995e+00  5.94610427e-08 -1.55987984e-05 
 1.14117000e-07  1.19999995e+00  5.94656129e-08 -1.56057190e-05 
 1.14119000e-07  1.19999995e+00  5.94665330e-08 -1.57385580e-05 
 1.14121000e-07  1.19999995e+00  5.94652387e-08 -1.60514081e-05 
 1.14123000e-07  1.19999995e+00  5.94651109e-08 -1.65402290e-05 
 1.14125000e-07  1.19999995e+00  5.94688118e-08 -1.71551993e-05 
 1.14127000e-07  1.19999995e+00  5.94715182e-08 -1.79814024e-05 
 1.14129000e-07  1.19999995e+00  5.94473825e-08 -1.97877549e-05 
 1.14131000e-07  1.19999995e+00  5.93407628e-08 -2.48648825e-05 
 1.14133000e-07  1.19999995e+00  5.91277363e-08 -3.63078983e-05 
 1.14135000e-07  1.19999995e+00  5.89432618e-08 -5.42953843e-05 
 1.14137000e-07  1.19999995e+00  5.90069426e-08 -7.45688612e-05 
 1.14139000e-07  1.19999995e+00  5.93913315e-08 -9.12132283e-05 
 1.14141000e-07  1.19999995e+00  5.99457885e-08 -1.00286448e-04 
 1.14143000e-07  1.19999995e+00  6.04172043e-08 -1.01268555e-04 
 1.14145000e-07  1.19999995e+00  6.06260329e-08 -9.60109672e-05 
 1.14147000e-07  1.19999995e+00  6.05330139e-08 -8.72514902e-05 
 1.14149000e-07  1.19999995e+00  6.02101899e-08 -7.75128175e-05 
 1.14151000e-07  1.19999995e+00  5.97776389e-08 -6.86585404e-05 
 1.14153000e-07  1.19999995e+00  5.93482353e-08 -6.18464439e-05 
 1.14155000e-07  1.19999995e+00  5.90007213e-08 -5.76740923e-05 
 1.14157000e-07  1.19999995e+00  5.87762357e-08 -5.62646581e-05 
 1.14159000e-07  1.19999995e+00  5.86951626e-08 -5.70838781e-05 
 1.14161000e-07  1.19999995e+00  5.87814403e-08 -5.83213091e-05 
 1.14163000e-07  1.19999995e+00  5.90528958e-08 -5.67479447e-05 
 1.14165000e-07  1.19999995e+00  5.94707783e-08 -4.87877995e-05 
 1.14167000e-07  1.19999995e+00  5.99428021e-08 -3.13978080e-05 
 1.14169000e-07  1.19999995e+00  6.03783101e-08 -2.06314552e-06 
 1.14171000e-07  1.19999995e+00  6.07241384e-08  4.15719088e-05 
 1.14173000e-07  1.19999995e+00  6.09659060e-08  1.01970076e-04 
 1.14175000e-07  1.19999995e+00  6.11066583e-08  1.81627700e-04 
 1.14177000e-07  1.19999995e+00  6.11460671e-08  2.82746628e-04 
 1.14179000e-07  1.19999995e+00  6.10662320e-08  4.06653359e-04 
 1.14181000e-07  1.19999995e+00  6.07718585e-08  5.51460381e-04 
 1.14183000e-07  1.19999995e+00  6.00646147e-08  7.09072544e-04 
 1.14185000e-07  1.19999995e+00  5.89220268e-08  8.69226422e-04 
 1.14187000e-07  1.19999995e+00  5.76168752e-08  1.02441806e-03 
 1.14189000e-07  1.19999995e+00  5.64666053e-08  1.17007534e-03 
 1.14191000e-07  1.19999995e+00  5.56937433e-08  1.30399898e-03 
 1.14193000e-07  1.19999995e+00  5.54055598e-08  1.42597660e-03 
 1.14195000e-07  1.19999995e+00  5.56086153e-08  1.53744179e-03 
 1.14197000e-07  1.19999995e+00  5.62273475e-08  1.64081197e-03 
 1.14199000e-07  1.19999995e+00  5.70898284e-08  1.73768426e-03 
 1.14201000e-07  1.19999995e+00  5.78477088e-08  1.82401780e-03 
 1.14203000e-07  1.19999995e+00  5.80069054e-08  1.88551227e-03 
 1.14205000e-07  1.19999995e+00  5.72816379e-08  1.90058707e-03 
 1.14207000e-07  1.19999995e+00  5.56332591e-08  1.84114720e-03 
 1.14209000e-07  1.19999995e+00  5.30557063e-08  1.66993255e-03 
 1.14211000e-07  1.19999995e+00  4.97377331e-08  1.34407933e-03 
 1.14213000e-07  1.19999995e+00  4.61848765e-08  8.21446672e-04 
 1.14215000e-07  1.19999995e+00  4.30722012e-08  6.50127666e-05 
 1.14217000e-07  1.19999995e+00  4.10918639e-08 -9.53264147e-04 
 1.14219000e-07  1.19999995e+00  4.13119278e-08 -2.23554120e-03 
 1.14221000e-07  1.19999995e+00  4.54180964e-08 -3.73509326e-03 
 1.14223000e-07  1.19999996e+00  5.37265166e-08 -5.38435323e-03 
 1.14225000e-07  1.19999996e+00  6.44316526e-08 -7.12658087e-03 
 1.14227000e-07  1.19999996e+00  7.51732648e-08 -8.92138870e-03 
 1.14229000e-07  1.19999996e+00  8.39762368e-08 -1.07442411e-02 
 1.14231000e-07  1.19999996e+00  8.96028014e-08 -1.25853595e-02 
