 time            v(d_p)          v(d_n)          v(x1.gclk_b)    v(mode)         v(en)          
 1.78530000e-07  1.19999995e+00  5.94119168e-08 -3.26911057e-05  1.20000000e+00  1.20000000e+00 
 1.78530500e-07  1.19999995e+00  5.94343163e-08 -3.23375208e-05  1.20000000e+00  1.20000000e+00 
 1.78531500e-07  1.19999995e+00  5.94655067e-08 -3.16835798e-05  1.20000000e+00  1.20000000e+00 
 1.78533500e-07  1.19999995e+00  5.94416573e-08 -3.14848595e-05  1.20000000e+00  1.20000000e+00 
 1.78537500e-07  1.19999995e+00  5.93770761e-08 -3.29101649e-05  1.20000000e+00  1.20000000e+00 
 1.78542500e-07  1.19999995e+00  5.94513247e-08 -3.43957976e-05  1.20000000e+00  1.20000000e+00 
 1.78547500e-07  1.19999995e+00  5.95374807e-08 -3.44022918e-05  1.20000000e+00  1.20000000e+00 
 1.78552500e-07  1.19999995e+00  5.95564872e-08 -3.33142339e-05  1.20000000e+00  1.20000000e+00 
 1.78557500e-07  1.19999995e+00  5.95316657e-08 -3.20551548e-05  1.20000000e+00  1.20000000e+00 
 1.78562500e-07  1.19999995e+00  5.95172024e-08 -3.09047807e-05  1.20000000e+00  1.20000000e+00 
 1.78567500e-07  1.19999995e+00  5.95169105e-08 -2.99529532e-05  1.20000000e+00  1.20000000e+00 
 1.78572500e-07  1.19999995e+00  5.95262171e-08 -2.90423427e-05  1.20000000e+00  1.20000000e+00 
 1.78577500e-07  1.19999995e+00  5.95308905e-08 -2.81814973e-05  1.20000000e+00  1.20000000e+00 
 1.78582500e-07  1.19999995e+00  5.95318872e-08 -2.72852134e-05  1.20000000e+00  1.20000000e+00 
 1.78587500e-07  1.19999995e+00  5.95273977e-08 -2.64097468e-05  1.20000000e+00  1.20000000e+00 
 1.78592500e-07  1.19999995e+00  5.95222158e-08 -2.55122400e-05  1.20000000e+00  1.20000000e+00 
 1.78597500e-07  1.19999995e+00  5.95160877e-08 -2.46502337e-05  1.20000000e+00  1.20000000e+00 
 1.78602500e-07  1.19999995e+00  5.95113799e-08 -2.37897292e-05  1.20000000e+00  1.20000000e+00 
 1.78607500e-07  1.19999995e+00  5.95071568e-08 -2.29764063e-05  1.20000000e+00  1.20000000e+00 
 1.78612500e-07  1.19999995e+00  5.95041647e-08 -2.21788276e-05  1.20000000e+00  1.20000000e+00 
 1.78617500e-07  1.19999995e+00  5.95016108e-08 -2.14319645e-05  1.20000000e+00  1.20000000e+00 
 1.78622500e-07  1.19999995e+00  5.94996678e-08 -2.07071451e-05  1.20000000e+00  1.20000000e+00 
 1.78627500e-07  1.19999995e+00  5.94979930e-08 -2.00315133e-05  1.20000000e+00  1.20000000e+00 
 1.78632500e-07  1.19999995e+00  5.94965416e-08 -1.93796962e-05  1.20000000e+00  1.20000000e+00 
 1.78637500e-07  1.19999995e+00  5.94953241e-08 -1.87731794e-05  1.20000000e+00  1.20000000e+00 
 1.78642500e-07  1.19999995e+00  5.94944978e-08 -1.81928439e-05  1.20000000e+00  1.20000000e+00 
 1.78647500e-07  1.19999995e+00  5.94933077e-08 -1.76515622e-05  1.20000000e+00  1.20000000e+00 
 1.78652500e-07  1.19999995e+00  5.94920787e-08 -1.71313739e-05  1.20000000e+00  1.20000000e+00 
 1.78657500e-07  1.19999995e+00  5.94913589e-08 -1.66466043e-05  1.20000000e+00  1.20000000e+00 
 1.78662500e-07  1.19999995e+00  5.94905446e-08 -1.61813253e-05  1.20000000e+00  1.20000000e+00 
 1.78667500e-07  1.19999995e+00  5.94900942e-08 -1.57471816e-05  1.20000000e+00  1.20000000e+00 
 1.78672500e-07  1.19999995e+00  5.94894486e-08 -1.53305465e-05  1.20000000e+00  1.20000000e+00 
 1.78677500e-07  1.19999995e+00  5.94893833e-08 -1.49432371e-05  1.20000000e+00  1.20000000e+00 
 1.78682500e-07  1.19999995e+00  5.94886143e-08 -1.45702424e-05  1.20000000e+00  1.20000000e+00 
 1.78687500e-07  1.19999995e+00  5.94881369e-08 -1.42202498e-05  1.20000000e+00  1.20000000e+00 
 1.78692500e-07  1.19999995e+00  5.94876570e-08 -1.38836686e-05  1.20000000e+00  1.20000000e+00 
 1.78697500e-07  1.19999995e+00  5.94874301e-08 -1.35672471e-05  1.20000000e+00  1.20000000e+00 
 1.78702500e-07  1.19999995e+00  5.94871064e-08 -1.32627375e-05  1.20000000e+00  1.20000000e+00 
 1.78707500e-07  1.19999995e+00  5.94869421e-08 -1.29757285e-05  1.20000000e+00  1.20000000e+00 
 1.78712500e-07  1.19999995e+00  5.94866507e-08 -1.26992024e-05  1.20000000e+00  1.20000000e+00 
 1.78717500e-07  1.19999995e+00  5.94864940e-08 -1.24378409e-05  1.20000000e+00  1.20000000e+00 
 1.78722500e-07  1.19999995e+00  5.94862305e-08 -1.21856838e-05  1.20000000e+00  1.20000000e+00 
 1.78727500e-07  1.19999995e+00  5.94860932e-08 -1.19466790e-05  1.20000000e+00  1.20000000e+00 
 1.78732500e-07  1.19999995e+00  5.94858639e-08 -1.17157606e-05  1.20000000e+00  1.20000000e+00 
 1.78737500e-07  1.19999995e+00  5.94857451e-08 -1.14962747e-05  1.20000000e+00  1.20000000e+00 
 1.78742500e-07  1.19999995e+00  5.94855459e-08 -1.12839074e-05  1.20000000e+00  1.20000000e+00 
 1.78747500e-07  1.19999995e+00  5.94854406e-08 -1.10815086e-05  1.20000000e+00  1.20000000e+00 
 1.78752500e-07  1.19999995e+00  5.94852659e-08 -1.08853949e-05  1.20000000e+00  1.20000000e+00 
 1.78757500e-07  1.19999995e+00  5.94851832e-08 -1.06980051e-05  1.20000000e+00  1.20000000e+00 
 1.78762500e-07  1.19999995e+00  5.94850390e-08 -1.05161844e-05  1.20000000e+00  1.20000000e+00 
 1.78767500e-07  1.19999995e+00  5.94849699e-08 -1.03420300e-05  1.20000000e+00  1.20000000e+00 
 1.78772500e-07  1.19999995e+00  5.94848461e-08 -1.01728298e-05  1.20000000e+00  1.20000000e+00 
 1.78777500e-07  1.19999995e+00  5.94847817e-08 -1.00103967e-05  1.20000000e+00  1.20000000e+00 
 1.78782500e-07  1.19999995e+00  5.94846771e-08 -9.85238921e-06  1.20000000e+00  1.20000000e+00 
 1.78787500e-07  1.19999995e+00  5.94846286e-08 -9.70038305e-06  1.20000000e+00  1.20000000e+00 
 1.78792500e-07  1.19999995e+00  5.94845372e-08 -9.55234758e-06  1.20000000e+00  1.20000000e+00 
 1.78797500e-07  1.19999995e+00  5.94844908e-08 -9.40965995e-06  1.20000000e+00  1.20000000e+00 
 1.78802500e-07  1.19999995e+00  5.94844132e-08 -9.27055025e-06  1.20000000e+00  1.20000000e+00 
 1.78807500e-07  1.19999995e+00  5.94843770e-08 -9.13622933e-06  1.20000000e+00  1.20000000e+00 
 1.78812500e-07  1.19999995e+00  5.94843125e-08 -9.00514615e-06  1.20000000e+00  1.20000000e+00 
 1.78817500e-07  1.19999995e+00  5.94842805e-08 -8.87837200e-06  1.20000000e+00  1.20000000e+00 
 1.78822500e-07  1.19999995e+00  5.94842229e-08 -8.75453981e-06  1.20000000e+00  1.20000000e+00 
 1.78827500e-07  1.19999995e+00  5.94841974e-08 -8.63460353e-06  1.20000000e+00  1.20000000e+00 
 1.78832500e-07  1.19999995e+00  5.94841448e-08 -8.51735095e-06  1.20000000e+00  1.20000000e+00 
 1.78837500e-07  1.19999995e+00  5.94841176e-08 -8.40363726e-06  1.20000000e+00  1.20000000e+00 
 1.78842500e-07  1.19999995e+00  5.94840721e-08 -8.29238070e-06  1.20000000e+00  1.20000000e+00 
 1.78847500e-07  1.19999995e+00  5.94840451e-08 -8.18435319e-06  1.20000000e+00  1.20000000e+00 
 1.78852500e-07  1.19999995e+00  5.94840053e-08 -8.07858319e-06  1.20000000e+00  1.20000000e+00 
 1.78857500e-07  1.19999995e+00  5.94839933e-08 -7.97577221e-06  1.20000000e+00  1.20000000e+00 
 1.78862500e-07  1.19999995e+00  5.94839617e-08 -7.87504196e-06  1.20000000e+00  1.20000000e+00 
 1.78867500e-07  1.19999995e+00  5.94839427e-08 -7.77703438e-06  1.20000000e+00  1.20000000e+00 
 1.78872500e-07  1.19999995e+00  5.94839124e-08 -7.68095024e-06  1.20000000e+00  1.20000000e+00 
 1.78877500e-07  1.19999995e+00  5.94839007e-08 -7.58738099e-06  1.20000000e+00  1.20000000e+00 
 1.78882500e-07  1.19999995e+00  5.94838723e-08 -7.49559454e-06  1.20000000e+00  1.20000000e+00 
 1.78887500e-07  1.19999995e+00  5.94838607e-08 -7.40613944e-06  1.20000000e+00  1.20000000e+00 
 1.78892500e-07  1.19999995e+00  5.94838365e-08 -7.31834087e-06  1.20000000e+00  1.20000000e+00 
 1.78897500e-07  1.19999995e+00  5.94838289e-08 -7.23271081e-06  1.20000000e+00  1.20000000e+00 
 1.78902500e-07  1.19999995e+00  5.94838134e-08 -7.14862332e-06  1.20000000e+00  1.20000000e+00 
 1.78907500e-07  1.19999995e+00  5.94838046e-08 -7.06655927e-06  1.20000000e+00  1.20000000e+00 
 1.78912500e-07  1.19999995e+00  5.94837774e-08 -6.98593457e-06  1.20000000e+00  1.20000000e+00 
 1.78917500e-07  1.19999995e+00  5.94837669e-08 -6.90720343e-06  1.20000000e+00  1.20000000e+00 
 1.78922500e-07  1.19999995e+00  5.94837497e-08 -6.82981777e-06  1.20000000e+00  1.20000000e+00 
 1.78927500e-07  1.19999995e+00  5.94837497e-08 -6.75420892e-06  1.20000000e+00  1.20000000e+00 
 1.78932500e-07  1.19999995e+00  5.94837358e-08 -6.67985982e-06  1.20000000e+00  1.20000000e+00 
 1.78937500e-07  1.19999995e+00  5.94837296e-08 -6.60718217e-06  1.20000000e+00  1.20000000e+00 
 1.78942500e-07  1.19999995e+00  5.94837108e-08 -6.53568576e-06  1.20000000e+00  1.20000000e+00 
 1.78947500e-07  1.19999995e+00  5.94837081e-08 -6.46576530e-06  1.20000000e+00  1.20000000e+00 
 1.78952500e-07  1.19999995e+00  5.94836924e-08 -6.39695391e-06  1.20000000e+00  1.20000000e+00 
 1.78957500e-07  1.19999995e+00  5.94836862e-08 -6.32963165e-06  1.20000000e+00  1.20000000e+00 
 1.78962500e-07  1.19999995e+00  5.94836705e-08 -6.26335192e-06  1.20000000e+00  1.20000000e+00 
 1.78967500e-07  1.19999995e+00  5.94836730e-08 -6.19848203e-06  1.20000000e+00  1.20000000e+00 
 1.78972500e-07  1.19999995e+00  5.94836632e-08 -6.13459319e-06  1.20000000e+00  1.20000000e+00 
 1.78977500e-07  1.19999995e+00  5.94836612e-08 -6.07204160e-06  1.20000000e+00  1.20000000e+00 
 1.78982500e-07  1.19999995e+00  5.94836493e-08 -6.01041409e-06  1.20000000e+00  1.20000000e+00 
 1.78987500e-07  1.19999995e+00  5.94836515e-08 -5.95005713e-06  1.20000000e+00  1.20000000e+00 
 1.78992500e-07  1.19999995e+00  5.94836398e-08 -5.89057134e-06  1.20000000e+00  1.20000000e+00 
 1.78996250e-07  1.19999995e+00  5.94836518e-08 -5.84672633e-06  1.20000000e+00  1.20000000e+00 
 1.79000000e-07  1.19999995e+00  5.94836390e-08 -5.80323520e-06  1.20000000e+00  1.20000000e+00 
 1.79000500e-07  1.19999995e+00  5.94986577e-08 -5.42603109e-06  1.20000000e+00  1.20000000e+00 
 1.79001500e-07  1.19999995e+00  5.95188571e-08 -4.85239915e-06  1.20000000e+00  1.20000000e+00 
 1.79003500e-07  1.19999995e+00  5.94845803e-08 -4.92455139e-06  1.20000000e+00  1.20000000e+00 
 1.79007500e-07  1.19999995e+00  5.94340230e-08 -6.15097130e-06  1.20000000e+00  1.20000000e+00 
 1.79012500e-07  1.19999995e+00  5.94983333e-08 -6.49337256e-06  1.20000000e+00  1.20000000e+00 
 1.79017500e-07  1.19999995e+00  5.95147244e-08 -5.95556482e-06  1.20000000e+00  1.20000000e+00 
 1.79022500e-07  1.19999995e+00  5.94882574e-08 -5.49748441e-06  1.20000000e+00  1.20000000e+00 
 1.79026250e-07  1.19999995e+00  5.94727185e-08 -5.32841075e-06  1.20000000e+00  1.20000000e+00 
 1.79030000e-07  1.19999995e+00  5.94742872e-08 -5.13908135e-06  1.20000000e+00  1.20000000e+00 
 1.79030500e-07  1.19999995e+00  5.94625796e-08 -5.40714306e-06  1.20000000e+00  1.20000000e+00 
 1.79031500e-07  1.19999995e+00  5.94480464e-08 -5.78181037e-06  1.20000000e+00  1.20000000e+00 
 1.79033500e-07  1.19999995e+00  5.94771165e-08 -5.58437559e-06  1.20000000e+00  1.20000000e+00 
 1.79037500e-07  1.19999995e+00  5.95099518e-08 -4.74653337e-06  1.20000000e+00  1.20000000e+00 
 1.79042500e-07  1.19999995e+00  5.94664538e-08 -4.81263596e-06  1.20000000e+00  1.20000000e+00 
 1.79047500e-07  1.19999995e+00  5.94713390e-08 -5.22881663e-06  1.20000000e+00  1.20000000e+00 
 1.79052500e-07  1.19999995e+00  5.94902264e-08 -5.42492029e-06  1.20000000e+00  1.20000000e+00 
 1.79057500e-07  1.19999995e+00  5.94963116e-08 -5.39375244e-06  1.20000000e+00  1.20000000e+00 
 1.79062500e-07  1.19999995e+00  5.94884060e-08 -5.31720273e-06  1.20000000e+00  1.20000000e+00 
 1.79067500e-07  1.19999995e+00  5.94838598e-08 -5.20158154e-06  1.20000000e+00  1.20000000e+00 
 1.79072500e-07  1.19999995e+00  5.94799264e-08 -5.12120645e-06  1.20000000e+00  1.20000000e+00 
 1.79077500e-07  1.19999995e+00  5.94808897e-08 -5.03462058e-06  1.20000000e+00  1.20000000e+00 
 1.79082500e-07  1.19999995e+00  5.94811325e-08 -4.98063857e-06  1.20000000e+00  1.20000000e+00 
 1.79087500e-07  1.19999995e+00  5.94830316e-08 -4.91916886e-06  1.20000000e+00  1.20000000e+00 
 1.79092500e-07  1.19999995e+00  5.94832815e-08 -4.87935526e-06  1.20000000e+00  1.20000000e+00 
 1.79097500e-07  1.19999995e+00  5.94841124e-08 -4.82964467e-06  1.20000000e+00  1.20000000e+00 
 1.79102500e-07  1.19999995e+00  5.94839004e-08 -4.79459730e-06  1.20000000e+00  1.20000000e+00 
 1.79107500e-07  1.19999995e+00  5.94841115e-08 -4.74994578e-06  1.20000000e+00  1.20000000e+00 
 1.79112500e-07  1.19999995e+00  5.94838475e-08 -4.71608959e-06  1.20000000e+00  1.20000000e+00 
 1.79117500e-07  1.19999995e+00  5.94838210e-08 -4.67390698e-06  1.20000000e+00  1.20000000e+00 
 1.79122500e-07  1.19999995e+00  5.94836038e-08 -4.63978778e-06  1.20000000e+00  1.20000000e+00 
 1.79127500e-07  1.19999995e+00  5.94835888e-08 -4.59904341e-06  1.20000000e+00  1.20000000e+00 
 1.79132500e-07  1.19999995e+00  5.94835283e-08 -4.56471764e-06  1.20000000e+00  1.20000000e+00 
 1.79137500e-07  1.19999995e+00  5.94835102e-08 -4.52524154e-06  1.20000000e+00  1.20000000e+00 
 1.79142500e-07  1.19999995e+00  5.94835245e-08 -4.49093643e-06  1.20000000e+00  1.20000000e+00 
 1.79147500e-07  1.19999995e+00  5.94834607e-08 -4.45251133e-06  1.20000000e+00  1.20000000e+00 
 1.79152500e-07  1.19999995e+00  5.94835406e-08 -4.41837268e-06  1.20000000e+00  1.20000000e+00 
 1.79157500e-07  1.19999995e+00  5.94835465e-08 -4.38148481e-06  1.20000000e+00  1.20000000e+00 
 1.79162500e-07  1.19999995e+00  5.94835830e-08 -4.34791784e-06  1.20000000e+00  1.20000000e+00 
 1.79167500e-07  1.19999995e+00  5.94835041e-08 -4.31211493e-06  1.20000000e+00  1.20000000e+00 
 1.79172500e-07  1.19999995e+00  5.94835650e-08 -4.27905087e-06  1.20000000e+00  1.20000000e+00 
 1.79177500e-07  1.19999995e+00  5.94834989e-08 -4.24436019e-06  1.20000000e+00  1.20000000e+00 
 1.79182500e-07  1.19999995e+00  5.94835692e-08 -4.21190051e-06  1.20000000e+00  1.20000000e+00 
 1.79187500e-07  1.19999995e+00  5.94835036e-08 -4.17827651e-06  1.20000000e+00  1.20000000e+00 
 1.79192500e-07  1.19999995e+00  5.94835420e-08 -4.14631299e-06  1.20000000e+00  1.20000000e+00 
 1.79197500e-07  1.19999995e+00  5.94835113e-08 -4.11362424e-06  1.20000000e+00  1.20000000e+00 
 1.79202500e-07  1.19999995e+00  5.94836184e-08 -4.08260730e-06  1.20000000e+00  1.20000000e+00 
 1.79207500e-07  1.19999995e+00  5.94835306e-08 -4.05099349e-06  1.20000000e+00  1.20000000e+00 
 1.79212500e-07  1.19999995e+00  5.94835635e-08 -4.02057948e-06  1.20000000e+00  1.20000000e+00 
 1.79217500e-07  1.19999995e+00  5.94835039e-08 -3.98982611e-06  1.20000000e+00  1.20000000e+00 
 1.79222500e-07  1.19999995e+00  5.94835466e-08 -3.96008027e-06  1.20000000e+00  1.20000000e+00 
 1.79227500e-07  1.19999995e+00  5.94835071e-08 -3.93016264e-06  1.20000000e+00  1.20000000e+00 
 1.79232500e-07  1.19999995e+00  5.94835463e-08 -3.90109146e-06  1.20000000e+00  1.20000000e+00 
 1.79237500e-07  1.19999995e+00  5.94835082e-08 -3.87197089e-06  1.20000000e+00  1.20000000e+00 
 1.79242500e-07  1.19999995e+00  5.94835488e-08 -3.84356794e-06  1.20000000e+00  1.20000000e+00 
 1.79247500e-07  1.19999995e+00  5.94835224e-08 -3.81520560e-06  1.20000000e+00  1.20000000e+00 
 1.79252500e-07  1.19999995e+00  5.94835519e-08 -3.78745937e-06  1.20000000e+00  1.20000000e+00 
 1.79257500e-07  1.19999995e+00  5.94835216e-08 -3.75981926e-06  1.20000000e+00  1.20000000e+00 
 1.79262500e-07  1.19999995e+00  5.94835419e-08 -3.73271575e-06  1.20000000e+00  1.20000000e+00 
 1.79267500e-07  1.19999995e+00  5.94835209e-08 -3.70576497e-06  1.20000000e+00  1.20000000e+00 
 1.79272500e-07  1.19999995e+00  5.94835130e-08 -3.67916868e-06  1.20000000e+00  1.20000000e+00 
 1.79277500e-07  1.19999995e+00  5.94835168e-08 -3.65282052e-06  1.20000000e+00  1.20000000e+00 
 1.79282500e-07  1.19999995e+00  5.94835507e-08 -3.62692364e-06  1.20000000e+00  1.20000000e+00 
 1.79287500e-07  1.19999995e+00  5.94835355e-08 -3.60124778e-06  1.20000000e+00  1.20000000e+00 
 1.79292500e-07  1.19999995e+00  5.94835612e-08 -3.57608021e-06  1.20000000e+00  1.20000000e+00 
 1.79297500e-07  1.19999995e+00  5.94835233e-08 -3.55107640e-06  1.20000000e+00  1.20000000e+00 
 1.79302500e-07  1.19999995e+00  5.94835235e-08 -3.52641144e-06  1.20000000e+00  1.20000000e+00 
 1.79307500e-07  1.19999995e+00  5.94835124e-08 -3.50195726e-06  1.20000000e+00  1.20000000e+00 
 1.79312500e-07  1.19999995e+00  5.94835156e-08 -3.47783547e-06  1.20000000e+00  1.20000000e+00 
 1.79317500e-07  1.19999995e+00  5.94835099e-08 -3.45393337e-06  1.20000000e+00  1.20000000e+00 
 1.79322500e-07  1.19999995e+00  5.94835186e-08 -3.43035047e-06  1.20000000e+00  1.20000000e+00 
 1.79327500e-07  1.19999995e+00  5.94835242e-08 -3.40698686e-06  1.20000000e+00  1.20000000e+00 
 1.79332500e-07  1.19999995e+00  5.94835300e-08 -3.38393021e-06  1.20000000e+00  1.20000000e+00 
 1.79337500e-07  1.19999995e+00  5.94835281e-08 -3.36108831e-06  1.20000000e+00  1.20000000e+00 
 1.79342500e-07  1.19999995e+00  5.94835293e-08 -3.33854322e-06  1.20000000e+00  1.20000000e+00 
 1.79347500e-07  1.19999995e+00  5.94835217e-08 -3.31620606e-06  1.20000000e+00  1.20000000e+00 
 1.79352500e-07  1.19999995e+00  5.94835210e-08 -3.29415745e-06  1.20000000e+00  1.20000000e+00 
 1.79357500e-07  1.19999995e+00  5.94835215e-08 -3.27230856e-06  1.20000000e+00  1.20000000e+00 
 1.79362500e-07  1.19999995e+00  5.94835215e-08 -3.25074158e-06  1.20000000e+00  1.20000000e+00 
 1.79367500e-07  1.19999995e+00  5.94835253e-08 -3.22936527e-06  1.20000000e+00  1.20000000e+00 
 1.79372500e-07  1.19999995e+00  5.94835236e-08 -3.20826536e-06  1.20000000e+00  1.20000000e+00 
 1.79377500e-07  1.19999995e+00  5.94835235e-08 -3.18734663e-06  1.20000000e+00  1.20000000e+00 
 1.79382500e-07  1.19999995e+00  5.94835230e-08 -3.16669967e-06  1.20000000e+00  1.20000000e+00 
 1.79387500e-07  1.19999995e+00  5.94835232e-08 -3.14622429e-06  1.20000000e+00  1.20000000e+00 
 1.79392500e-07  1.19999995e+00  5.94835182e-08 -3.12601660e-06  1.20000000e+00  1.20000000e+00 
 1.79397500e-07  1.19999995e+00  5.94835178e-08 -3.10597092e-06  1.20000000e+00  1.20000000e+00 
 1.79402500e-07  1.19999995e+00  5.94835127e-08 -3.08618935e-06  1.20000000e+00  1.20000000e+00 
 1.79407500e-07  1.19999995e+00  5.94835119e-08 -3.06656034e-06  1.20000000e+00  1.20000000e+00 
 1.79412500e-07  1.19999995e+00  5.94835158e-08 -3.04719212e-06  1.20000000e+00  1.20000000e+00 
 1.79417500e-07  1.19999995e+00  5.94835249e-08 -3.02796732e-06  1.20000000e+00  1.20000000e+00 
 1.79422500e-07  1.19999995e+00  5.94835233e-08 -3.00900017e-06  1.20000000e+00  1.20000000e+00 
 1.79427500e-07  1.19999995e+00  5.94835217e-08 -2.99016766e-06  1.20000000e+00  1.20000000e+00 
 1.79432500e-07  1.19999995e+00  5.94835184e-08 -2.97158972e-06  1.20000000e+00  1.20000000e+00 
 1.79437500e-07  1.19999995e+00  5.94835210e-08 -2.95313804e-06  1.20000000e+00  1.20000000e+00 
 1.79442500e-07  1.19999995e+00  5.94835126e-08 -2.93493792e-06  1.20000000e+00  1.20000000e+00 
 1.79447500e-07  1.19999995e+00  5.94835109e-08 -2.91685605e-06  1.20000000e+00  1.20000000e+00 
 1.79452500e-07  1.19999995e+00  5.94835104e-08 -2.89902277e-06  1.20000000e+00  1.20000000e+00 
 1.79457500e-07  1.19999995e+00  5.94835140e-08 -2.88130016e-06  1.20000000e+00  1.20000000e+00 
 1.79462500e-07  1.19999995e+00  5.94835120e-08 -2.86382314e-06  1.20000000e+00  1.20000000e+00 
 1.79467500e-07  1.19999995e+00  5.94835173e-08 -2.84644963e-06  1.20000000e+00  1.20000000e+00 
 1.79472500e-07  1.19999995e+00  5.94835181e-08 -2.82931867e-06  1.20000000e+00  1.20000000e+00 
 1.79477500e-07  1.19999995e+00  5.94835218e-08 -2.81228445e-06  1.20000000e+00  1.20000000e+00 
 1.79482500e-07  1.19999995e+00  5.94835204e-08 -2.79548974e-06  1.20000000e+00  1.20000000e+00 
 1.79487500e-07  1.19999995e+00  5.94835222e-08 -2.77878541e-06  1.20000000e+00  1.20000000e+00 
 1.79492500e-07  1.19999995e+00  5.94835183e-08 -2.76231749e-06  1.20000000e+00  1.20000000e+00 
 1.79496250e-07  1.19999995e+00  5.94835171e-08 -2.74999385e-06  1.20000000e+00  1.20000000e+00 
 1.79500000e-07  1.19999995e+00  5.94835111e-08 -2.73782854e-06  1.20000000e+00  1.20000000e+00 
 1.79500500e-07  1.19999995e+00  5.94719390e-08 -3.02244069e-06  1.20000000e+00  1.20000000e+00 
 1.79501500e-07  1.19999995e+00  5.94567522e-08 -3.44219818e-06  1.20000000e+00  1.20000000e+00 
 1.79503500e-07  1.19999995e+00  5.94849062e-08 -3.30098101e-06  1.20000000e+00  1.20000000e+00 
 1.79507500e-07  1.19999995e+00  5.95198924e-08 -2.33443425e-06  1.20000000e+00  1.20000000e+00 
 1.79512500e-07  1.19999995e+00  5.94693586e-08 -2.12882505e-06  1.20000000e+00  1.20000000e+00 
 1.79517500e-07  1.19999995e+00  5.94608657e-08 -2.57043917e-06  1.20000000e+00  1.20000000e+00 
 1.79522500e-07  1.19999995e+00  5.94811733e-08 -2.96010179e-06  1.20000000e+00  1.20000000e+00 
 1.79526250e-07  1.19999995e+00  5.94973065e-08 -2.94264021e-06  1.20000000e+00  1.20000000e+00 
 1.79530000e-07  1.19999995e+00  5.94978221e-08 -2.74014979e-06  1.20000000e+00  1.20000000e+00 
 1.79530500e-07  1.19999995e+00  5.95131393e-08 -2.31055417e-06  1.20000000e+00  1.20000000e+00 
 1.79531500e-07  1.19999995e+00  5.95333714e-08 -1.62955473e-06  1.20000000e+00  1.20000000e+00 
 1.79533500e-07  1.19999995e+00  5.94947771e-08 -1.51509005e-06  1.20000000e+00  1.20000000e+00 
